"match_id","season_year","tour_type","tour_type_human","date_timestamp","date_human","tournament","round","surface","surface_id","status","status_extra","home_name","away_name","home_id","away_id","home_rank","away_rank","home_points","away_points","winner_code","home_set_score","away_set_score","home_set_1_score","away_set_1_score","home_set_2_score","away_set_2_score","home_set_3_score","away_set_3_score","home_set_4_score","away_set_4_score","home_set_5_score","away_set_5_score","home_odds_match_winner","away_odds_match_winner","home_odds_first_set_winner","away_odds_first_set_winner","home_aces","away_aces","home_double_faults","away_double_faults","home_service_points_won_perc","away_service_points_won_perc","home_return_points_won_perc","away_return_points_won_perc","home_break_points_won_perc","away_break_points_won_perc","home_break_points_saved_perc","away_break_points_saved_perc"
"10533391",2021,2,"WTA Tour",1609827000,"05 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Ninomiya M.","Shibahara E.","906693","681751","","","","",2,0,2,1,6,4,6,"","","","","","","","","","","","","","","","","","","","","",""
"95131199",2021,2,"WTA Tour",1609827000,"05 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Zhao C.","Bjorklund M.","400866","254032","","","","",1,2,1,6,0,2,6,6,2,"","","","",2.2,1.61,2.1,1.66,"","","","","","","","","","","",""
"49933924",2021,2,"WTA Tour",1609827000,"05 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Olmos G.","Gasanova A.","580353","243915","","","","",2,0,2,5,7,3,6,"","","","","","",1.83,1.83,1.83,1.83,"","","","","","","","","","","",""
"38487911",2021,2,"WTA Tour",1609827000,"05 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Lazaro Garcia A.","Hradecka L.","655613","498360","","","","",2,1,2,6,1,2,6,1,6,"","","","",1.25,3.75,1.3,3.4,"","","","","","","","","","","",""
"20556534",2021,2,"WTA Tour",1609832700,"05 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Bondar A.","Sizikova Y.","610520","364743","","","","",1,2,0,6,0,6,1,"","","","","","",1.1,7,1.14,5.5,"","","","","","","","","","","",""
"91960849",2021,2,"WTA Tour",1609834200,"05 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Papamichail D.","Di Sarra F.","255338","474466","","","","",1,2,1,2,6,7,5,6,1,"","","","",3.75,1.25,3.4,1.3,"","","","","","","","","","","",""
"68071968",2021,2,"WTA Tour",1609834200,"05 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Piter K.","Pieri J.","570872","352633","","","","",2,0,2,4,6,0,6,"","","","","","",1.53,2.37,1.61,2.2,"","","","","","","","","","","",""
"59935721",2021,2,"WTA Tour",1609834800,"05 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Yang Z.","Danilina A.","614330","281568","","","","",1,2,1,3,6,7,6,6,4,"","","","",2,1.72,2,1.72,"","","","","","","","","","","",""
"55933175",2021,2,"WTA Tour",1609836900,"05 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Grammatikopoulou V.","Stefani L.","908654","259144","","","","",1,2,1,6,4,1,6,6,1,"","","","",1.57,2.25,1.61,2.2,"","","","","","","","","","","",""
"64144118",2021,2,"WTA Tour",1609839900,"05 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Burrage J.","Kichenok N.","889635","868549","","","","",1,2,0,6,2,6,3,"","","","","","",1.16,5,1.2,4.33,"","","","","","","","","","","",""
"26297243",2021,2,"WTA Tour",1609842900,"05 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Burillo Escorihuela I.","Hesse A.","313970","526053","","","","",2,0,2,3,6,3,6,"","","","","","",3,1.36,2.62,1.44,"","","","","","","","","","","",""
"31994788",2021,2,"WTA Tour",1609843800,"05 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Lukas T.","Stefanini L.","403135","647835","","","","",2,1,2,6,4,4,6,2,6,"","","","",2.1,1.66,2,1.72,"","","","","","","","","","","",""
"24975320",2021,2,"WTA Tour",1609843800,"05 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Udvardy P.","Volodko K.","416641","693081","","","","",2,1,2,7,6,2,6,4,6,"","","","",3.25,1.33,2.75,1.4,"","","","","","","","","","","",""
"18937093",2021,2,"WTA Tour",1609845000,"05 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Bhatia R.","Fetecau I.","620466","892928","","","","",2,0,2,2,6,1,6,"","","","","","",4,1.22,3.5,1.28,"","","","","","","","","","","",""
"78511440",2021,2,"WTA Tour",1609848300,"05 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Harrison C.","Turati B.","155404","488122","","","","",2,1,2,4,6,7,6,1,6,"","","","",1.53,2.37,1.57,2.25,"","","","","","","","","","","",""
"68122868",2021,2,"WTA Tour",1609850700,"05 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Strakhova V.","Caregaro M.","602501","771709","","","","",2,0,2,3,6,3,6,"","","","","","",2.37,1.53,2.2,1.61,"","","","","","","","","","","",""
"64094844",2021,2,"WTA Tour",1609913400,"06 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Kasatkina D.","Wang Q.","626163","746173","","","","",1,2,1,6,2,3,6,6,2,"","","","",1.66,2.1,1.72,2,2,1,1,1,68,52,48,32,63,40,60,38
"11346540",2021,2,"WTA Tour",1609913400,"06 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Papamichail D.","Yang Z.","255338","614330","","","","",2,0,2,2,6,2,6,"","","","","","",2.2,1.61,2.1,1.66,"","","","","","","","","","","",""
"39035051",2021,2,"WTA Tour",1609913400,"06 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Bondar A.","Pieri J.","610520","352633","","","","",1,2,1,4,6,6,4,7,5,"","","","",1.44,2.62,1.53,2.37,"","","","","","","","","","","",""
"18527316",2021,2,"WTA Tour",1609913400,"06 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Hradecka L.","Zhao C.","498360","400866","","","","",1,2,0,7,6,6,1,"","","","","","",2,1.72,2,1.72,"","","","","","","","","","","",""
"34742703",2021,2,"WTA Tour",1609913400,"06 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Shibahara E.","Gasanova A.","681751","243915","","","","",2,1,2,6,4,5,7,2,6,"","","","",2.25,1.57,2.2,1.61,"","","","","","","","","","","",""
"67512562",2021,2,"WTA Tour",1609918800,"06 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Stefanini L.","Fetecau I.","647835","892928","","","","",1,2,1,1,6,6,2,7,6,"","","","",1.9,1.8,1.9,1.8,"","","","","","","","","","","",""
"16551700",2021,2,"WTA Tour",1609919700,"06 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Grammatikopoulou V.","Volodko K.","908654","693081","","","","",2,0,2,1,6,3,6,"","","","","","",2.62,1.44,2.37,1.53,"","","","","","","","","","","",""
"77926090",2021,2,"WTA Tour",1609920900,"06 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Kudermetova V.","Kontaveit A.","876368","744498","","","","",1,2,0,7,5,6,1,"","","","","","",2.25,1.57,2.2,1.61,3,3,3,5,61,52,48,39,50,25,75,50
"53982130",2021,2,"WTA Tour",1609924200,"06 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Turati B.","Caregaro M.","488122","771709","","","","",1,2,0,6,0,6,3,"","","","","","",1.36,3,1.44,2.62,"","","","","","","","","","","",""
"84791380",2021,2,"WTA Tour",1609924200,"06 Jan 2021","Abu Dhabi WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Burrage J.","Hesse A.","889635","526053","","","","",2,0,2,3,6,2,6,"","","","","","",1.53,2.37,1.57,2.25,"","","","","","","","","","","",""
"72504140",2021,2,"WTA Tour",1609927200,"06 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Sakkari M.","Potapova A.","710062","651611","","","","",1,2,0,6,4,6,2,"","","","","","",1.22,4,1.3,3.4,7,1,1,6,71,56,44,29,38,0,100,63
"14877264",2021,2,"WTA Tour",1609928700,"06 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Trevisan M.","Putintseva Y.","357952","133650","","","","",2,0,2,3,6,3,6,"","","","","","",3.4,1.3,3,1.36,1,2,4,4,64,69,31,36,0,43,57,100
"73036798",2021,2,"WTA Tour",1609930200,"06 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Siegemund L.","Flipkens K.","685811","863354","","","","",2,1,2,7,5,5,7,4,6,"","","","",1.5,2.5,1.57,2.25,2,1,10,4,58,55,45,42,38,50,50,62
"59035004",2021,2,"WTA Tour",1609933800,"06 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Pavlyuchenkova A.","Jabeur O.","834140","638293","","","","",2,0,2,6,7,3,6,"","","","","","",2.25,1.57,2.2,1.61,0,4,5,4,55,64,36,45,22,23,77,78
"36391520",2021,2,"WTA Tour",1609934700,"06 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Tomljanovic A.","Zhu L.","389789","510565","","","","",1,2,0,6,2,7,6,"","","","","","",1.57,2.25,1.61,2.2,4,2,6,4,56,49,51,44,50,33,67,50
"48237277",2021,2,"WTA Tour",1609940400,"06 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Vekic D.","Pera B.","975382","557676","","","","",2,1,2,6,7,6,2,4,6,"","","","",1.5,2.5,1.53,2.37,3,2,2,4,49,45,55,51,40,71,29,60
"23251600",2021,2,"WTA Tour",1609941900,"06 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Sevastova A.","Badosa P.","465575","695399","","","","",2,1,2,2,6,7,5,2,6,"","","","",1.66,2.1,1.72,2,2,8,4,4,51,58,42,49,40,54,46,60
"38000915",2021,2,"WTA Tour",1609949100,"06 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Fernandez L.","Paolini J.","914953","324333","","","","",1,2,0,6,4,6,2,"","","","","","",1.25,3.75,1.3,3.4,2,0,6,1,61,49,51,39,63,67,33,38
"88108606",2021,2,"WTA Tour",1609949100,"06 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Krejcikova B.","Loeb J.","358837","673298","","","","",1,2,0,6,1,6,3,"","","","","","",1.1,7,1.16,5,2,2,0,1,66,50,50,34,67,0,0,33
"38427101",2021,2,"WTA Tour",1609952100,"06 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Alexandrova E.","Diyas Z.","558914","359414","","","","",1,2,0,6,4,6,4,"","","","","","",1.22,4,1.3,3.4,5,0,4,0,68,67,33,32,50,0,100,50
"18990058",2021,2,"WTA Tour",1609999800,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Stefanini L.","Rybakina E.","647835","350535","","","","",2,0,2,1,6,3,6,"","","","","","",13,1.04,8,1.08,0,5,1,0,41,76,24,59,100,71,29,0
"31624103",2021,2,"WTA Tour",1609999800,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Volodko K.","Wang Y.","693081","927809","","","","",1,2,1,6,3,3,6,7,5,"","","","",2.2,1.61,2.1,1.66,5,5,4,3,56,57,43,44,50,42,58,50
"85333723",2021,2,"WTA Tour",1609999800,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Sorribes Tormo S.","Podoroska N.","355591","499387","","","","",1,2,0,6,3,6,3,"","","","","","",2.25,1.57,2.2,1.61,0,0,2,7,55,40,60,45,43,43,57,57
"48581597",2021,2,"WTA Tour",1609999800,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Rus A.","Wang Xiy.","342785","674631","","","","",2,1,2,3,6,6,3,4,6,"","","","",1.44,2.62,1.5,2.5,3,7,1,7,65,64,36,35,22,75,25,78
"70506928",2021,2,"WTA Tour",1610004300,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Sabalenka A.","Hercog P.","716715","403306","","","","",1,2,0,7,6,6,2,"","","","","","",1.16,5,1.25,3.75,4,3,6,6,61,49,51,39,42,33,67,58
"56947049",2021,2,"WTA Tour",1610007000,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Vondrousova M.","Hsieh S-W.","339700","625215","","","","",2,1,2,6,3,3,6,6,7,"","","","",1.33,3.25,1.4,2.75,2,1,11,3,49,54,46,51,47,78,22,53
"39707411",2021,2,"WTA Tour",1610009100,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Kostyuk M.","Hradecka L.","756180","498360","","","","",1,2,0,6,2,6,4,"","","","","","",1.11,6.5,1.18,4.5,2,0,1,3,61,47,53,39,56,40,60,44
"97434441",2021,2,"WTA Tour",1610009400,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Sasnovich A.","Bondar A.","114904","610520","","","","",1,2,0,6,2,6,3,"","","","","","",1.11,6.5,1.16,5,5,0,3,2,68,52,48,32,50,0,100,50
"80679999",2021,2,"WTA Tour",1610011800,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Kenin S.","Yang Z.","549141","614330","","","","",1,2,0,7,6,6,2,"","","","","","",1.04,13,1.08,8,11,4,8,7,60,54,46,40,25,8,92,75
"69630820",2021,2,"WTA Tour",1610014800,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Muchova K.","Kovinic D.","563551","989873","","","","",1,2,0,6,4,6,1,"","","","","","",1.18,4.5,1.25,3.75,1,1,5,8,64,50,50,36,42,50,50,58
"13795253",2021,2,"WTA Tour",1610015400,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Turati B.","Shvedova Y.","488122","831652","","","","",1,2,0,6,1,6,2,"","","","","","",1.61,2.2,1.66,2.1,2,0,8,2,66,42,58,34,71,0,100,29
"92531242",2021,2,"WTA Tour",1610016600,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Grammatikopoulou V.","Cornet A.","908654","151624","","","","",2,0,2,2,6,2,6,"","","","","","",6.5,1.11,4.5,1.18,1,3,4,3,42,66,34,58,33,75,25,67
"71797574",2021,2,"WTA Tour",1610019900,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Mladenovic K.","Muguruza G.","826019","956894","","","","",2,0,2,2,6,4,6,"","","","","","",4,1.22,3.4,1.3,0,3,11,2,52,59,41,48,20,45,55,80
"19546164",2021,2,"WTA Tour",1610020500,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Gauff C.","Eikeri U.","296713","964933","","","","",1,2,0,6,0,6,1,"","","","","","",1.03,15,1.07,9,3,0,3,4,67,42,58,33,55,0,100,45
"87368831",2021,2,"WTA Tour",1610021700,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Zidansek T.","Brady J.","688936","359973","","","","",1,2,1,0,6,6,3,6,4,"","","","",5.5,1.14,4.33,1.2,1,3,4,4,56,59,41,44,30,22,78,70
"82599037",2021,2,"WTA Tour",1610026800,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Papamichail D.","Pliskova Ka.","255338","884844","","","","",2,0,2,2,6,6,7,"","","","","","",11,1.05,8,1.08,0,4,2,7,56,68,32,44,20,50,50,80
"71438741",2021,2,"WTA Tour",1610030100,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Watson H.","Burrage J.","630986","889635","","","","",1,2,1,4,6,6,2,7,5,"","","","",1.2,4.33,1.25,3.75,7,2,4,3,59,50,50,41,43,40,60,57
"66718766",2021,2,"WTA Tour",1610032800,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Pegula J.","Svitolina E.","814118","568896","","","","",2,0,2,4,6,3,6,"","","","","","",2.75,1.4,2.62,1.44,3,2,2,4,60,66,34,40,0,75,25,100
"73623481",2021,2,"WTA Tour",1610033700,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Barthel M.","Gasanova A.","531454","243915","","","","",2,0,2,2,6,4,6,"","","","","","",1.83,1.83,1.83,1.83,9,0,7,3,50,59,41,50,29,71,29,71
"24466482",2021,2,"WTA Tour",1610039700,"07 Jan 2021","Abu Dhabi WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Zvonareva V.","Hesse A.","673285","526053","","","","",1,2,0,6,3,6,4,"","","","","","",1.2,4.33,1.28,3.5,0,4,4,3,61,49,51,39,56,50,50,44
"25004437",2021,2,"WTA Tour",1610086200,"08 Jan 2021","Abu Dhabi WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Volodko K.","Jabeur O.","693081","638293","","","","",2,1,2,7,5,3,6,2,6,"","","","",8,1.08,6,1.12,1,11,5,2,56,65,35,44,20,36,64,80
"86215180",2021,2,"WTA Tour",1610086200,"08 Jan 2021","Abu Dhabi WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Turati B.","Kudermetova V.","488122","876368","","","","",2,0,2,2,6,1,6,"","","","","","",11,1.05,8,1.08,0,2,8,1,47,69,31,53,0,50,50,100
"32791468",2021,2,"WTA Tour",1610092200,"08 Jan 2021","Abu Dhabi WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Fernandez L.","Zidansek T.","914953","688936","","","","",2,0,2,4,6,4,6,"","","","","","",1.4,2.75,1.5,2.5,0,0,7,3,54,65,35,46,33,80,20,67
"66062939",2021,2,"WTA Tour",1610094000,"08 Jan 2021","Abu Dhabi WTA","1/16-finals","hard",1,"FINISHED","RETIRED","Kenin S.","Flipkens K.","549141","863354","","","","",1,0,1,5,7,5,4,"","","","","","",1.18,4.5,1.25,3.75,1,5,4,3,49,52,48,51,42,71,29,58
"12516897",2021,2,"WTA Tour",1610097300,"08 Jan 2021","Abu Dhabi WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Krejcikova B.","Putintseva Y.","358837","133650","","","","",2,0,2,4,6,5,7,"","","","","","",1.8,1.9,1.8,1.9,3,3,1,1,57,67,33,43,14,19,81,86
"24996141",2021,2,"WTA Tour",1610101800,"08 Jan 2021","Abu Dhabi WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Sabalenka A.","Tomljanovic A.","716715","389789","","","","",1,2,0,7,5,6,4,"","","","","","",1.16,5,1.22,4,4,3,7,7,57,46,54,43,46,33,67,54
"81723521",2021,2,"WTA Tour",1610108700,"08 Jan 2021","Abu Dhabi WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Pera B.","Sorribes Tormo S.","557676","355591","","","","",2,1,2,7,5,3,6,4,6,"","","","",2,1.72,2,1.72,1,0,14,2,50,54,46,50,38,40,60,63
"43169721",2021,2,"WTA Tour",1610121900,"08 Jan 2021","Abu Dhabi WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Cornet A.","Badosa P.","151624","695399","","","","",2,0,2,4,6,4,6,"","","","","","",1.72,2,1.72,2,1,2,1,7,58,64,36,42,25,38,63,75
"41422999",2021,2,"WTA Tour",1610172600,"09 Jan 2021","Abu Dhabi WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Hsieh S-W.","Kostyuk M.","625215","756180","","","","",2,1,2,3,6,7,6,3,6,"","","","",2.5,1.5,2.37,1.53,0,2,4,7,49,54,46,51,75,57,43,25
"22429548",2021,2,"WTA Tour",1610172600,"09 Jan 2021","Abu Dhabi WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Wang Xiy.","Rybakina E.","674631","350535","","","","",2,0,2,4,6,4,6,"","","","","","",4.5,1.18,3.75,1.25,5,3,2,1,70,71,29,30,0,67,33,100
"61505417",2021,2,"WTA Tour",1610179200,"09 Jan 2021","Abu Dhabi WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Gasanova A.","Pliskova Ka.","243915","884844","","","","",1,2,0,6,2,6,4,"","","","","","",8,1.08,5.5,1.14,0,9,0,3,67,52,48,33,44,17,83,56
"16753394",2021,2,"WTA Tour",1610181000,"09 Jan 2021","Abu Dhabi WTA","1/16-finals","hard",1,"FINISHED","WALKOVER","Muchova K.","Kasatkina D.","563551","626163","","","","",2,"","","","","","","","","","","","",1.53,2.37,1.61,2.2,0,0,0,0,0,0,0,0,0,0,0,0
"38425381",2021,2,"WTA Tour",1610181300,"09 Jan 2021","Abu Dhabi WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Alexandrova E.","Watson H.","558914","630986","","","","",1,2,1,7,5,6,7,6,3,"","","","",1.3,3.4,1.36,3,17,8,13,6,60,62,38,40,50,33,67,50
"72082972",2021,2,"WTA Tour",1610184900,"09 Jan 2021","Abu Dhabi WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Zvonareva V.","Svitolina E.","673285","568896","","","","",2,0,2,4,6,1,6,"","","","","","",3.25,1.33,2.75,1.4,1,2,4,2,49,74,26,51,50,83,17,50
"54016267",2021,2,"WTA Tour",1610190000,"09 Jan 2021","Abu Dhabi WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Sasnovich A.","Muguruza G.","114904","956894","","","","",2,0,2,1,6,4,6,"","","","","","",3.25,1.33,2.75,1.4,1,2,2,3,42,56,44,58,43,47,53,57
"76525655",2021,2,"WTA Tour",1610196000,"09 Jan 2021","Abu Dhabi WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Sakkari M.","Gauff C.","710062","296713","","","","",1,2,0,7,5,6,2,"","","","","","",1.57,2.25,1.61,2.2,4,1,9,6,59,48,52,41,46,33,67,54
"25011205",2021,2,"WTA Tour",1610259000,"10 Jan 2021","Australian Open WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Jani R-L.","Raina A.","115828","405606","","","","",2,0,2,2,6,2,6,"","","","","","",2.75,1.4,2.62,1.44,1,0,2,0,47,71,29,53,100,56,44,0
"62363512",2021,2,"WTA Tour",1610259000,"10 Jan 2021","Australian Open WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Bucsa C.","Vickery S.","480371","555385","","","","",2,1,2,1,6,6,3,2,6,"","","","",2,1.72,2,1.72,0,3,5,0,51,68,32,49,100,50,50,0
"54587141",2021,2,"WTA Tour",1610259000,"10 Jan 2021","Australian Open WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Danilovic O.","Kucova K.","923407","601584","","","","",1,2,0,6,2,6,2,"","","","","","",1.53,2.37,1.61,2.2,8,0,7,7,63,42,58,37,71,25,75,29
"32848726",2021,2,"WTA Tour",1610259000,"10 Jan 2021","Australian Open WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Zavatska K.","Tauson C.","350354","359411","","","","",1,2,0,6,3,6,3,"","","","","","",5.5,1.14,4.33,1.2,1,3,5,5,61,49,51,39,45,25,75,55
"29307366",2021,2,"WTA Tour",1610259000,"10 Jan 2021","Australian Open WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Buyukakcay C.","Jimenez Kasintseva V.","319137","199960","","","","",1,2,0,6,4,6,4,"","","","","","",1.36,3,1.4,2.75,0,0,6,3,54,47,53,46,60,100,0,40
"30332231",2021,2,"WTA Tour",1610259000,"10 Jan 2021","Australian Open WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Zakharova A.","Garcia-Perez G.","926087","933137","","","","",2,0,2,0,6,0,6,"","","","","","",2.75,1.4,2.62,1.44,0,3,4,0,31,67,33,69,0,60,40,100
"37136426",2021,2,"WTA Tour",1610259000,"10 Jan 2021","Australian Open WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Friedsam A-L.","Konjuh A.","909013","443315","","","","",2,1,2,2,6,7,6,4,6,"","","","",1.9,1.8,1.9,1.8,4,9,4,8,55,63,37,45,30,40,60,70
"56764698",2021,2,"WTA Tour",1610259000,"10 Jan 2021","Abu Dhabi WTA","1/8-finals","hard",1,"FINISHED","FINISHED","Kostyuk M.","Zidansek T.","756180","688936","","","","",1,2,0,6,1,6,1,"","","","","","",1.57,2.37,1.61,2.2,1,0,0,1,70,43,57,30,50,0,0,50
"34849023",2021,2,"WTA Tour",1610259000,"10 Jan 2021","Abu Dhabi WTA","1/8-finals","hard",1,"FINISHED","FINISHED","Sabalenka A.","Jabeur O.","716715","638293","","","","",1,2,0,6,2,6,4,"","","","","","",1.44,2.75,1.5,2.5,1,4,6,3,60,48,52,40,56,67,33,44
"18087332",2021,2,"WTA Tour",1610262900,"10 Jan 2021","Abu Dhabi WTA","1/8-finals","hard",1,"FINISHED","FINISHED","Sorribes Tormo S.","Gasanova A.","355591","243915","","","","",1,2,0,7,5,6,3,"","","","","","",1.33,3.4,1.36,3,0,0,5,2,54,47,53,46,60,57,43,40
"67102413",2021,2,"WTA Tour",1610263500,"10 Jan 2021","Australian Open WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Andrianjafitrimo T.","Bains N.","789917","291614","","","","",1,2,0,6,1,6,2,"","","","","","",1.5,2.5,1.57,2.25,0,1,2,3,74,49,51,26,44,0,100,56
"32918351",2021,2,"WTA Tour",1610263800,"10 Jan 2021","Abu Dhabi WTA","1/8-finals","hard",1,"FINISHED","FINISHED","Kasatkina D.","Rybakina E.","626163","350535","","","","",2,0,2,3,6,4,6,"","","","","","",2.62,1.5,2.37,1.53,0,4,5,2,57,78,22,43,100,38,63,0
"37331502",2021,2,"WTA Tour",1610264100,"10 Jan 2021","Australian Open WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Kalinskaya A.","Galfi D.","393113","425404","","","","",1,2,1,6,4,6,7,6,3,"","","","",1.53,2.37,1.57,2.25,4,7,3,3,63,60,40,37,50,17,83,50
"33223060",2021,2,"WTA Tour",1610265000,"10 Jan 2021","Australian Open WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Liang E. S.","Errani S.","161617","441079","","","","",2,1,2,1,6,7,5,2,6,"","","","",3.5,1.28,3.25,1.33,4,1,6,3,49,62,38,51,43,44,56,57
"75461714",2021,2,"WTA Tour",1610265600,"10 Jan 2021","Australian Open WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Babos T.","Melnikova M.","556756","453651","","","","",1,2,0,6,3,6,3,"","","","","","",1.33,3.25,1.4,2.75,3,0,9,8,62,48,52,38,56,50,50,44
"46899849",2021,2,"WTA Tour",1610266500,"10 Jan 2021","Australian Open WTA - Qualification","Qualifier","hard",1,"FINISHED","FINISHED","Kan V.","Baptiste H.","858554","987862","","","","",2,0,2,6,7,2,6,"","","","","","",3.25,1.33,2.75,1.4,3,4,2,0,56,72,28,44,50,75,25,50
